,Unnamed: 0,Unnamed: 0.1,doi,pmid,text,link,label1,DNA,PROTEIN,RNA,CELL_TYPE,CELL_LINE
1351,1351,1460,10.12669/pjms.334.12975,29067088.0,"the lysosomal storage diseases are a group of rare, inherited metabolic diseases affecting about 1 in 7000 to 8000 people. in recent years, the introduction of enzyme replacement therapy, substrate reduction therapy and small molecule therapy, has changed the natural course of this otherwise progressive group of disorders leading to severe morbidity and early mortality. these treatment options, however, are extremely expensive and are needed for life thus presenting an economical as well as ethical challenge to the affected families and the health care system of a country. this paper presents a case for the prevention of the lysosomal storage disorders as a model for other inherited metabolic disorders in the form of antenatal testing and cascade screeningfor couples and families at risk of having affected off-springs and compares it to the cost incurred on the enzyme replacement therapy in the backdrop of the health care prioritiesof pakistan, a low middle income country. similar economic and ethical challenges are faced by most low and middle income countries. the literature search was done using pubmed and clinical trials databases using key words: “lysosomal storage disorders”, “natural course”, “ethics”, “cascade screening”, “thalassemia” and “cascade screening”. a total of 225 articles in english language were scanned from 1980-2016, 80 articles describing the natural course of lsd with and without ert, ethical issues related to the treatment of lsd and strategies employed for the prevention of genetic disorders were prioritized",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5648935/,abstract,,,,,
1352,1352,1461,10.1080/03009734.2016.1206152,27434227.0,"the future of preconception care will require an innovative multigenerational approach to health promotion for women and men to achieve optimal reproductive health outcomes. in this paper we provide a summary of historical trends in perinatal interventions in the united states that have effectively reduced adverse perinatal outcomes but have not improved disparities among ethnic/racial groups. we describe evidence pointing to an enhanced preconception care paradigm that spans the time periods before, during, and between pregnancies and across generations for all women and men. we describe how the weathering, barker, and life course theories point to stress and non-chromosomal inheritance as key mediators in racial disparities. finally, we provide evidence that indicates that humans exposed to toxic stress can be impacted in future generations and that these phenomena are potentially related to epigenetic inheritance, resulting in perinatal disparities. we believe that this expanded view will define preconception care as a critical area for research in the years ahead",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5098483/,abstract,,,,,
1353,1353,1462,10.1186/s13023-017-0685-2,29025426.0,"phenylketonuria (pku) is an autosomal recessive inborn error of phenylalanine metabolism caused by deficiency in the enzyme phenylalanine hydroxylase that converts phenylalanine into tyrosine. if left untreated, pku results in increased phenylalanine concentrations in blood and brain, which cause severe intellectual disability, epilepsy and behavioural problems. pku management differs widely across europe and therefore these guidelines have been developed aiming to optimize and standardize pku care. professionals from 10 different european countries developed the guidelines according to the agree (appraisal of guidelines for research and evaluation) method. literature search, critical appraisal and evidence grading were conducted according to the sign (scottish intercollegiate guidelines network) method. the delphi-method was used when there was no or little evidence available. external consultants reviewed the guidelines. using these methods 70 statements were formulated based on the highest quality evidence available. the level of evidence of most recommendations is c or d. although study designs and patient numbers are sub-optimal, many statements are convincing, important and relevant. in addition, knowledge gaps are identified which require further research in order to direct better care for the future",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5639803/,abstract,,enzyme phenylalanine hydroxylase,,,
1354,1354,1463,10.1007/s13668-018-0223-4,29892784.0,"purpose of reviewcurrent feeding advice to prevent pediatric obesity focusses on caregiver feeding behaviors. this review integrates newer data showing that child appetitive traits also have a genetic component.recent findingscaregiver feeding behaviors robustly correlate with child eating behaviors; however there is also a strong heritable component.summarythe satiety cascade delineates the biological drive underlying hunger, satiation and satiety. innate individual differences exist for the components of the satiety cascade, which may explain the heritability of child eating behaviors. however, given the correlation of caregiver feeding behaviors with child eating behaviors any etiological model should include both genetic/biological components and environmental. integrating the biological etiology of child eating behaviors into the current environmental model has implications for tailoring feeding advice which needs to move from a “one size fits all” approach, to one that is tailored to individual differences in children’s biological drives to appetite",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6002846/,abstract,,,,,
1355,1355,1464,10.1002/wdev.247,27626243.0,"developmental geneticists continue to make substantial jumps in our understanding of the genetic pathways that regulate development. this understanding stems predominantly from analyses of genetically tractable model organisms developing in lab environments. this environment is vastly different from that in which human development occurs. as such, most causes of developmental defects in humans are thought to involve multifactorial gene-gene and gene-environment interactions. in this review, we discuss how gene-environment interactions with environmental teratogens may predispose embryos to structural malformations. we elaborate on the growing number of gene-ethanol interactions that might underlie susceptibility to fetal alcohol spectrum disorders.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5191946/,abstract,,,,,
1356,1356,1465,10.1371/journal.pone.0161970,27564234.0,"protein chaperones are molecular machines which function both during homeostasis and stress conditions in all living organisms. depending on their specific function, molecular chaperones are involved in a plethora of cellular processes by playing key roles in nascent protein chain folding, transport and quality control. among stress protein families–molecules expressed during adverse conditions, infection, and diseases–chaperones are highly abundant. their molecular functions range from stabilizing stress-susceptible molecules and membranes to assisting the refolding of stress-damaged proteins, thereby acting as protective barriers against cellular damage. here we propose a novel technique to test and measure the capability for protective activity of known and putative chaperones in a semi-high throughput manner on a plate reader. the current state of the art does not allow the in vitro measurements of chaperone activity in a highly parallel manner with high accuracy or high reproducibility, thus we believe that the method we report will be of significant benefit in this direction. the use of this method may lead to a considerable increase in the number of experimentally verified proteins with such functions, and may also allow the dissection of their molecular mechanism for a better understanding of their function.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5001627/,abstract,,stress-damaged proteins,,,
1357,1357,1466,10.1016/j.ymgmr.2015.12.004,27014571.0,"phenylketonuria (pku) is a rare metabolic disorder characterized by impaired conversion of phenylalanine (phe) to tyrosine. if left untreated, the resultant accumulation of excess blood phe can cause physiological, neurological, and intellectual disabilities. the national pku alliance (npkua) conducted a survey of its membership to assess current health status and interest in new treatments for pku. of the 625 survey respondents, less than half (46.7%) reported blood phe within (120–360 μmol/l) — the range recommended by the american college of medical genetics and genomics (acmg). the survey results also showed that younger (≤ 18 years) individuals were about 3-times as successful in keeping their blood phe concentrations within the recommended clinical range compared with adults. blood phe over 360 μmol/l was reported in one-quarter (25.5%) of ≤ 18 year old individuals and almost two-thirds (61.5%) of adults. a little more than half (51.7%) of respondents reported having difficulty in managing their pku, including the maintenance of a phe-restricted diet. individuals with pku desire new treatments that would allow them to increase their intake of natural protein, discontinue or reduce their intake of medical foods (medical formula and foods modified to be low in protein), improve their mental health (including a reduction in depression and anxiety), and a reduction of their blood phe concentrations. respondents preferred oral administration of any newly developed therapies and, in general, disliked therapeutic injections. injections at home were preferred over injections at a clinic. payers, government agencies, clinicians, and industry partners should consider patient input when developing and approving new therapies and treatments for pku.abbreviations: acmg, american college of medical genetics and genomics; npkua, national pku alliance; pah, phenylalanine hydroxylase; phe, phenylalanine; pku, phenylketonuriakeywords: phenylalanine, phenylketonuria, phenylalanine hydroxylase deficiency",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4789336/,abstract,"pku , pku","natural protein , pku.abbreviations , pah",,,
1358,1358,1467,10.1007/8904_2017_60,28940169.0,"hyperphenylalaninemia-related, subtle deficits of attention and of working memory are often reported in adolescents with phenylketonuria. focused neuropsychological tests can be used to detect such deficits and to confirm the presence of poor metabolic control in the periods between routine blood phenylalanine tests, which are rarely performed in many patients from this age group due to their low treatment adherence.we assessed the practical value of the d2 test of attention and of the benton visual retention test for identification of teenagers, who have a high risk of brain dysfunction due to hyperphenylalaninemia. we analyzed the correlation between neuropsychological test scores achieved by 30 patients and their blood phenylalanine profiles since the neonatal period.we observed strong correlation between the concentration performance scores on the d2 test and the quality of metabolic control within last month prior to the follow-up visit in the outpatient clinic (r = −0.72; p = 0.0003). the mean z-score was significantly higher in patients with good metabolic control than in those with poorly controlled hyperphenylalaninemia (0.44 vs. −1.12; p = 0.00002). on contrary, the results of the benton visual retention test did not correlate significantly with the individual blood phenylalanine profiles.we believe that neuropsychological assessment should be used in adolescents with phenylketonuria on a regular basis in order to increase the self-awareness in these patients and, consequently, to increase their treatment adherence and safety. the d2 test can be effectively used for detection of attention deficits and seems to be a valuable supplementary procedure for routine follow-up",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6122018/,abstract,,,,neonatal period.we,
1359,1359,1468,10.1021/acs.jproteome.7b00467,28938075.0,"human blood plasma provides a highly accessible window to the proteome of any individual in health and disease. since its inception in 2002, the human proteome organization’s human plasma proteome project (hppp) has been promoting advances in the study and understanding of the full protein complement of human plasma and on determining the abundance and modifications of its components. in 2017, we review the history of the hppp and the advances of human plasma proteomics in general, including several recent achievements. we then present the latest 2017-04 build of human plasma peptideatlas, which yields ~43 million peptide-spectrum matches and 122,730 distinct peptide sequences from 178 individual experiments at a 1% protein-level fdr globally across all experiments. applying the latest human proteome project data interpretation guidelines, we catalog 3509 proteins that have at least two non-nested uniquely-mapping peptides of 9 amino acids or more and >1300 additional proteins with ambiguous evidence. we apply the same two-peptide guideline to historical peptideatlas builds going back to 2006 and examine the progress made in the past ten years in plasma proteome coverage. we also compare the distribution of proteins in historical peptideatlas builds in various rna-abundance and cellular localization categories. we then discuss advances in plasma proteomics based on targeted mass spectrometry as well as affinity assays, which during early 2017 target ~2000 proteins. finally we describe considerations about sample handling and study design, concluding with an outlook for future advances in deciphering the human plasma proteome",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5864247/,abstract,,catalog 3509 proteins,,,
1360,1360,1469,10.1186/s12884-019-2474-5,31470807.0,"backgroundcobalamin metabolism disorders are rare, inherited diseases which cause megaloblastic anaemia and other clinical manifestations. early diagnosis of these conditions is essential, in order to allow appropriate treatment as early as possible.case presentationhere we report the case of a patient who was apparently healthy until the age of 20, when she presented with impaired renal function and normocytic anaemia. at the age of 34, when her first pregnancy resulted in an intrauterine death of a morphologically normal growth-restricted foetus, she was diagnosed with homocystinuria and methylmalonic aciduria due to cyanocobalamin c (cblc) defect, which was confirmed by molecular investigation. consequently, hydroxocobalamin was administered to correct homocysteine plasma levels. this treatment was efficacious in lowering homocysteine plasma levels and restored anaemia and renal function. during a second pregnancy, the patient was also administered a prophylactic dose of low molecular -weight heparin. the pregnancy concluded with a full-term delivery of a healthy male.conclusionsthis case emphasises the importance of awareness and appropriate management of rare metabolic diseases during pregnancy. we suggest that women with late-onset cblc defect can have a positive pregnancy outcome if this metabolic disease is treated adequately",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6716909/,abstract,,"possible.case presentationhere , cyanocobalamin c (cblc) defect",,,
1361,1361,1470,10.1007/s10545-017-0128-1,29362952.0,"since garrod’s first description of alkaptonuria in 1902, and newborn screening for phenylketonuria introduced in the 1960s, p4 medicine (preventive, predictive, personalized, and participatory) has been a reality for the clinician serving patients with inherited metabolic diseases. the era of high-throughput technologies promises to accelerate its scale dramatically. genomics, transcriptomics, epigenomics, proteomics, glycomics, metabolomics, and lipidomics offer an amazing opportunity for holistic investigation and contextual pathophysiologic understanding of inherited metabolic diseases for precise diagnosis and tailored treatment. while each of the -omics technologies is important to systems biology, some are more mature than others. exome sequencing is emerging as a reimbursed test in clinics around the world, and untargeted metabolomics has the potential to serve as a single biochemical testing platform. the challenge lies in the integration and cautious interpretation of these big data, with translation into clinically meaningful information and/or action for our patients. a daunting but exciting task for the clinician; we provide clinical cases to illustrate the importance of his/her role as the connector between physicians, laboratory experts and researchers in the basic, computer, and clinical sciences. open collaborations, data sharing, functional assays, and model organisms play a key role in the validation of -omics discoveries. having all the right expertise at the table when discussing the diagnostic approach and individualized management plan according to the information yielded by -omics investigations (e.g., actionable mutations, novel therapeutic interventions), is the stepping stone of p4 medicine. patient participation and the adjustment of the medical team’s plan to his/her and the family’s wishes most certainly is the capstone. are you ready?keywords: inherited metabolic disease, genomics, metabolomics, diagnosis, treatment, precision medicine",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5959952/,abstract,,"his/her , his/her",,,
1362,1362,1472,10.1002/wsbm.1405,28960879.0,"small molecules have many important roles across the tree of life: they regulate processes from metabolism to transcription, they enable signaling within and between species, and they serve as the biochemical building blocks for cells. they also represent valuable phenotypic endpoints that are promising for use as biomarkers of disease states. in the context of engineering cell-based therapeutics, they hold particularly great promise for enabling finer control over the therapeutic cells and allowing them to be responsive to extracellular cues. the natural signaling and regulatory functions of small molecules can be harnessed and rewired to control cell activity and delivery of therapeutic payloads, potentially increasing efficacy while decreasing toxicity. to that end, this review considers small molecule-mediated regulation and signaling in bacteria. we first discuss some of the most prominent applications and aspirations for responsive cell-based therapeutics. we then describe the transport, signaling, and regulation associated with three classes of molecules that may be exploited in the engineering of therapeutic bacteria: amino acids, fatty acids, and quorum sensing signaling molecules. we also present examples of existing engineering efforts to generate cells that sense and respond to levels of different small molecules. finally, we discuss future directions for how small molecule-mediated regulation could be harnessed for therapeutic applications, as well as some critical considerations for the ultimate success of such endeavors",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5899512/,abstract,,quorum sensing signaling molecules,,,
1363,1363,1473,10.1186/s12915-016-0279-9,27380775.0,"backgroundmany pathogenic genetic variants have been shown to disrupt mrna splicing. besides splice mutations in the well-conserved splice sites, mutations in splicing regulatory elements (sres) may deregulate splicing and cause disease. a promising therapeutic approach is to compensate for this deregulation by blocking other sres with splice-switching oligonucleotides (ssos). however, the location and sequence of most sres are not well known.resultshere, we used individual-nucleotide resolution crosslinking immunoprecipitation (iclip) to establish an in vivo binding map for the key splicing regulatory factor hnrnp a1 and to generate an hnrnp a1 consensus binding motif. we find that hnrnp a1 binding in proximal introns may be important for repressing exons. we show that inclusion of the alternative cassette exon 3 in ska2 can be significantly increased by sso-based treatment which blocks an iclip-identified hnrnp a1 binding site immediately downstream of the 5’ splice site. because pseudoexons are well suited as models for constitutive exons which have been inactivated by pathogenic mutations in sres, we used a pseudoexon in mtrr as a model and showed that an iclip-identified hnrnp a1 binding site downstream of the 5′ splice site can be blocked by ssos to activate the exon.conclusionsthe hnrnp a1 binding map can be used to identify potential targets for sso-based therapy. moreover, together with the hnrnp a1 consensus binding motif, the binding map may be used to predict whether disease-associated mutations and snps affect hnrnp a1 binding and eventually mrna splicing.electronic supplementary materialthe online version of this article (doi:10.1186/s12915-016-0279-9) contains supplementary material, which is available to authorized users",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4932749/,abstract,"splicing regulatory elements , hnrnp a1 consensus binding motif , proximal introns , repressing exons , alternative cassette exon 3 , iclip-identified hnrnp a1 binding site , 5’ splice site , constitutive exons , pseudoexon , iclip-identified hnrnp a1 binding site , 5′ splice site , hnrnp a1 consensus binding motif",key splicing regulatory factor hnrnp a1,,,
1364,1364,1474,10.1155/2015/128697,25695045.0,"soft drinks consumption is still a controversial issue for public health and public policy. over the years, numerous studies have been conducted into the possible links between soft drink intake and medical problems, the results of which, however, remain highly contested. nevertheless, as a result, increasing emphasis is being placed on the health properties of soft drinks, by both the industry and the consumers, for example, in the expanding area of functional drinks. extensive legislation has been put in place to ensure that soft drinks manufacturers conform to established national and international standards. consumers trust that the soft drinks they buy are safe and their quality is guaranteed. they also expect to be provided with information that can help them to make informed decisions about the purchase of products and that the information on product labels is not false or misleading. this paper provides a broad overview of available scientific knowledge and cites numerous studies on various aspects of soft drinks and their implications for health safety. particular attention is given to ingredients, including artificial flavorings, colorings, and preservatives and to the lesser known risks of microbiological and chemical contamination during processing and storage.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4324883/,abstract,,,,,
1365,1365,1475,10.1002/cnma.201800147,30713827.0,"amino acids are the simplest biological building blocks capable of forming discreet nanostructures by supramolecular self-assembly. the understanding of the process of organization of amino acid nanostructures is of fundamental importance for the study of metabolic diseases as well as for materials science applications. although peptide self-assembled structures have been the topic of many review articles, much less attention has been devoted to the ability of amino acid building blocks, both natural and synthetic, to form ordered assemblies with defined architectures and notable physical properties, by the process of self-association. herein, we try to shed light on amino acid based nanostructures, their fabrication and implications. we discuss self-assembled nanostructures, including hydrogels with nanoscale order, obtained from both modified and unmodified single amino acids. we also envision some future prospects in this emerging field",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6352958/,abstract,,,,,
1366,1366,1476,10.2174/0929867324666170718101946,28721829.0,"approximately 25-50 million americans, 30 million europeans, and 8% of the aus-tralian population have a rare disease. rare diseases are thus a common problem for clini-cians and account for enormous healthcare costs worldwide due to the difficulty of establish-ing a specific diagnosis. in this article, we review the milestones achieved in our understanding of rare diseases since the emergence of next-generation sequencing (ngs) technologies and analyze how these advances have influenced research and diagnosis. the first half of this review describes how ngs has changed diagnostic workflows and provided an unprecedent-ed, simple way of discovering novel disease-associated genes. we focus particularly on meta-bolic and neurodevelopmental disorders. ngs has enabled cheap and rapid genetic diagnosis, highlighted the relevance of mosaic and de novo mutations, brought to light the wide pheno-typic spectrum of most genes, detected digenic inheritance or the presence of more than one rare disease in the same patient, and paved the way for promising new therapies. in the sec-ond part of the review, we look at the limitations and challenges of ngs, including determina-tion of variant causality, the loss of variants in coding and non-coding regions, and the detec-tion of somatic mosaicism variants and epigenetic mutations, and discuss how these can be overcome in the near future",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5815091/,abstract,"disease-associated genes , coding and non-coding regions","aus-tralian population , pheno-typic , sec-ond part",,,
1367,1367,1477,10.1053/j.semperi.2015.03.003,25935354.0,"newborn screening (nbs) has high-stakes health implications and requires rapid and effective communication between many people and organizations. multiple nbs stakeholders worked together to create national guidance for reporting nbs results with hl7 (health level 7) messages that contain loinc (logical observation identifiers names and codes) and snomed ct (systematized nomenclature of medicine--clinical terms) codes, report quantitative test results, and use standardized computer-readable ucum units of measure. this guidance (a loinc panel and an example annotated hl7 message) enables standard hl7 v2.5.1 laboratory messages to carry the information required for reporting nbs results. other efforts include hl7 implementation guides for reporting point-of-care (poc) nbs results, as well as standardizing follow-up of patients diagnosed with conditions identified through nbs. if the guidance is used nationally, regional and national registries can aggregate results from state programs to facilitate research and quality assurance, and help ensure continuity of operations following a disaster situation.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4433800/,abstract,,"hl7 , hl7",hl7 message,,
1368,1368,1479,10.1038/gt.2014.104,25427612.0,"engineered t-cell therapy using a cd19-specific chimeric antigen receptor (cd19-car) is a promising strategy for the treatment of advanced b-cell malignancies. gene transfer of cars to t-cells has widely relied on retroviral vectors, but transposon-based gene transfer has recently emerged as a suitable nonviral method to mediate stable transgene expression. the advantages of transposon vectors compared with viral vectors include their simplicity and cost-effectiveness. we used the tol2 transposon system to stably transfer cd19-car into human t-cells. normal human peripheral blood lymphocytes were co-nucleofected with the tol2 transposon donor plasmid carrying cd19-car and the transposase expression plasmid and were selectively propagated on nih3t3 cells expressing human cd19. expanded cd3+ t-cells with stable and high-level transgene expression (~95%) produced interferon-γ upon stimulation with cd19 and specifically lysed raji cells, a cd19+ human b-cell lymphoma cell line. adoptive transfer of these t-cells suppressed tumor progression in raji tumor-bearing rag2−/−γc−/− immunodeficient mice compared with control mice. these results demonstrate that the tol2 transposon system could be used to express cd19-car in genetically engineered t-cells for the treatment of refractory b-cell malignancies.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5548386/,abstract,"transposon-based gene , tol2 transposon , tol2 transposon donor plasmid , cd19-car , transposase expression plasmid , tol2 transposon","cd19-specific chimeric antigen receptor , cd19-car , interferon-γ , cd19-car",,"human t-cells , normal human peripheral blood lymphocytes","nih3t3 cells , cd3+ t-cells , raji cells , cd19+ human b-cell lymphoma cell line , genetically engineered t-cells"
1369,1369,1480,10.1371/journal.pone.0159205,27410482.0,"backgroundthe liver plays a key role in amino acid metabolism. in former studies, a ratio between branched-chain and aromatic amino acids (fischer’s ratio) revealed associations with hepatic encephalopathy. furthermore, low concentrations of branched-chain amino acids were linked to sarcopenia in literature. encephalopathy and sarcopenia are known to dramatically worsen the prognosis. aim of this study was to investigate a complex panel of plasma amino acids in the context of mortality in patients with end-stage liver disease.methods166 patients evaluated for orthotopic liver transplantation were included. 19 amino acids were measured from citrated plasma samples using mass spectrometry. we performed survival analysis for plasma amino acid constellations and examined the relationship to established mortality predictors.results33/166 (19.9%) patients died during follow-up. lower values of valine (p<0.001), fischer’s ratio (p<0.001) and valine to phenylalanine ratio (p<0.001) and higher values of phenylalanine (p<0.05) and tyrosine (p<0.05) were significantly associated with mortality. when divided in three groups, the tertiles discriminated cumulative survival for valine (p = 0.016), phenylalanine (p = 0.024) and in particular for valine to phenylalanine ratio (p = 0.003) and fischer’s ratio (p = 0.005). parameters were also significantly correlated with meld and meld-na score.conclusionsamino acids in plasma are valuable biomarkers to determine increased risk of mortality in patients with end-stage liver disease. in particular, valine concentrations and constellations composed of branched-chain and aromatic amino acids were strongly associated with prognosis. due to their pathophysiological importance, the identified amino acids could be used to examine individual dietary recommendations to serve as potential therapeutic targets.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4943589/,abstract,,"branched-chain , p<0.001 , p<0.001 , p<0.001 , p<0.05 , p<0.05 , branched-chain",,citrated plasma samples,
1370,1370,1481,10.1515/jomb-2016-0004,28356871.0,"backgroundbiotin, a water-soluble vitamin, is used as a co-factor by enzymes involved in carboxylation reactions. biotinidase (btd) catalyzes the recycling of biotin from endogenous and dietary sources. biotinidase deficiency (bd) is an autosomal recessively inherited disorder of biotin recycling that is associated with neurologic and cutaneous consequences when untreated. the aim of the study was to compare the results of spectrophotometric and fluorimetric methods, as well as to evaluate the advantages and disadvantages of both methods in current research practices.methodsstudy group was chosen among the bd suspected newborn, children and parents (n = 52) who applied to hacettepe university pediatric metabolism unit.resultsbtd activity is stable for 2 hours at room temperature and at 4 °c, and for 4 months at –20 °c and –80 °c. genetic and clinical results showed that 25% of the total number of patients had complete bd which was treated with 10 mg/day biotin, while 15.38% of the patients had partial bd, and they were prescribed biotin 5 mg/day. the area under the roc curve was 0.960±0.25 and 0.927± 0.41 for the fluorimetric and spectrophotometric method, respectively. fluorimetric method showed 100% sensitivity and 97% specificity, whereas spectrophotometric method showed 90.5% sensitivity and 93.7% specificity.conclusionsfluorimetric method is superior to the spectrophotometric method due to higher sensitivity and specificity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5346788/,abstract,"°c , °","biotinidase (btd) , biotinidase , practices.methodsstudy , unit.resultsbtd , specificity.conclusionsfluorimetric",,,
1371,1371,1482,10.1016/j.ymgmr.2017.08.005,28971021.0,"we reviewed the outcome of newborn screening for biotinidase deficiency performed at our department since 1987. among 1,097,894 newborns screened, 461 were recalled, and 18 were identified as affected by complete or partial biotinidase deficiency (incidence 1:61,000, false positive rate 0.04%). the common missense mutation q456h was found in 80% of patients with profound biotinidase deficiency. of them, one patient harbored the novel mutation m399i in compound heterozygosity (m399i/q456h). the complex allele a171t/d444h in cis was found in two patients with profound biotinidase deficiency (in homozygosity and in compound heterozygosity with the r211h mutation, respectively) and in one patient with partial biotinidase deficiency (in compound heterozygosity with the protective allele d444h in trans).all detected patients were treated and followed up at our center until present. biotin therapy (10–20 mg/day) allowed the full prevention of clinical symptoms in all patients with no adverse effects. these excellent outcomes confirm that newborn screening for biotinidase deficiency is a very effective secondary prevention program.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5608602/,abstract,,"biotinidase , biotinidase , complex allele a171t/d444h , biotinidase , biotinidase , biotinidase",,,
1372,1372,1483,10.3389/fpls.2019.00720,31244868.0,"over the last three decades, the expression of recombinant proteins in plants and plant cells has been promoted as an alternative cost-effective production platform. however, the market is still dominated by prokaryotic and mammalian expression systems, the former offering high production capacity at a low cost, and the latter favored for the production of complex biopharmaceutical products. although plant systems are now gaining widespread acceptance as a platform for the larger-scale production of recombinant proteins, there is still resistance to commercial uptake. this partly reflects the relatively low yields achieved in plants, as well as inconsistent product quality and difficulties with larger-scale downstream processing. furthermore, there are only a few cases in which plants have demonstrated economic advantages compared to established and approved commercial processes, so industry is reluctant to switch to plant-based production. nevertheless, some plant-derived proteins for research or cosmetic/pharmaceutical applications have reached the market, showing that plants can excel as a competitive production platform in some niche areas. here, we discuss the strengths of plant expression systems for specific applications, but mainly address the bottlenecks that must be overcome before plants can compete with conventional systems, enabling the future commercial utilization of plants for the production of valuable proteins",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6579924/,abstract,,"recombinant proteins , complex biopharmaceutical products , recombinant proteins , plant-derived proteins",,,plants and plant cells
1373,1373,1484,10.3390/ijms20143516,31323740.0,"dietary guidelines recommended by key health agencies are generally designed for a global population. however, ethnicity affects human disease and environment-gene interactions, including nutrient intake. historically, isolated human populations with different genetic backgrounds have adapted to distinct environments with varying food sources. ethnicity is relevant to the interaction of food intake with genes and disease susceptibility; yet major health agencies generally do not recommend food and nutrients codified by population genotypes and their frequencies. in this paper, we have consolidated published nutrigenetic variants and examine their frequencies in human superpopulations to prioritize these variants for future investigation of population-specific genotype-directed nutrition. the nutrients consumed by individuals interact with their genome and may alter disease risk. herein, we searched the literature, designed a data model, and manually curated hundreds of papers. the resulting database houses 101 variants that reached significance (p < 0.05), from 35 population studies. nutrigenetic variants associated with modified nutrient intake have the potential to reduce the risk of colorectal cancer, obesity, metabolic syndrome, type 2 diabetes, and several other diseases. since many nutrigenetic studies have identified a major variant in some populations, we suggest that superpopulation-specific genotype-directed nutrition modifications be prioritized for future study and evaluation. genotype-directed nutrition approaches to dietary modification have the potential to reduce disease risk in select human populations",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6678450/,abstract,,,,,
1374,1374,1485,10.1016/j.optom.2014.10.002,25435188.0,"backgroundindividuals with attention-deficit/hyperactivity disorder (adhd) are reported to manifest visual problems (including ophthalmological and color perception, particularly for blue–yellow stimuli), but findings are inconsistent. accordingly, this study investigated visual function and color perception in adolescents with adhd using color visual evoked potentials (cvep), which provides an objective measure of color perception.methodthirty-one adolescents (aged 13–18), 16 with a confirmed diagnosis of adhd, and 15 healthy peers, matched for age, gender, and iq participated in the study. all underwent an ophthalmological exam, as well as electrophysiological testing color visual evoked potentials (cvep), which measured the latency and amplitude of the neural p1 response to chromatic (blue–yellow, red–green) and achromatic stimuli.resultno intergroup differences were found in the ophthalmological exam. however, significantly larger p1 amplitude was found for blue and yellow stimuli, but not red/green or achromatic stimuli, in the adhd group (particularly in the medicated group) compared to controls.conclusionlarger amplitude in the p1 component for blue–yellow in the adhd group compared to controls may account for the lack of difference in color perception tasks. we speculate that the larger amplitude for blue–yellow stimuli in early sensory processing (p1) might reflect a compensatory strategy for underlying problems including compromised retinal input of s-cones due to hypo-dopaminergic tone",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4401829/,abstract,,"red–green , controls.conclusionlarger",,,
